store_id,week_end_date,labor_hours,shrink_pct,oos_rate,fulfillment_rate,customer_complaints,ops_row_id,embedding_model,embedding_dim
USR-052,2026-03-29,1823.6,0.0157,0.0408,0.944,2,USR-052_2026-03-29,text-embedding-3-large,3072
USR-052,2026-04-05,1598.6,0.0157,0.041,0.957,1,USR-052_2026-04-05,text-embedding-3-large,3072
USR-052,2026-04-12,1668.0,0.0223,0.0432,0.983,5,USR-052_2026-04-12,text-embedding-3-large,3072
USR-052,2026-04-19,1757.5,0.0194,0.041,0.962,2,USR-052_2026-04-19,text-embedding-3-large,3072
USR-052,2026-04-26,1715.7,0.0132,0.0391,0.969,5,USR-052_2026-04-26,text-embedding-3-large,3072
USR-052,2026-05-03,1679.8,0.0165,0.0442,0.973,2,USR-052_2026-05-03,text-embedding-3-large,3072
USR-052,2026-05-10,1671.0,0.0179,0.0447,0.99,2,USR-052_2026-05-10,text-embedding-3-large,3072
USR-052,2026-05-17,1895.7,0.0182,0.0373,0.875,4,USR-052_2026-05-17,text-embedding-3-large,3072
USR-052,2026-05-24,1903.4,0.0185,0.0406,0.976,1,USR-052_2026-05-24,text-embedding-3-large,3072
USR-052,2026-05-31,1887.1,0.0166,0.0435,0.923,2,USR-052_2026-05-31,text-embedding-3-large,3072
USR-052,2026-06-07,1872.2,0.0167,0.0471,0.947,1,USR-052_2026-06-07,text-embedding-3-large,3072
USR-052,2026-06-14,1694.9,0.0176,0.0483,0.877,1,USR-052_2026-06-14,text-embedding-3-large,3072
USR-052,2026-06-21,1693.2,0.0213,0.0416,0.99,6,USR-052_2026-06-21,text-embedding-3-large,3072
USR-053,2025-06-29,2110.0,0.014,0.0896,0.932,2,USR-053_2025-06-29,text-embedding-3-large,3072
USR-053,2025-07-06,2019.5,0.015,0.0858,0.929,0,USR-053_2025-07-06,text-embedding-3-large,3072
USR-053,2025-07-13,2006.1,0.014,0.069,0.941,1,USR-053_2025-07-13,text-embedding-3-large,3072
USR-053,2025-07-20,1842.3,0.0139,0.0729,0.911,1,USR-053_2025-07-20,text-embedding-3-large,3072
USR-053,2025-07-27,2087.7,0.0122,0.0739,0.926,1,USR-053_2025-07-27,text-embedding-3-large,3072
USR-053,2025-08-03,1786.6,0.0134,0.0848,0.916,1,USR-053_2025-08-03,text-embedding-3-large,3072
USR-053,2025-08-10,1933.1,0.0168,0.077,0.953,1,USR-053_2025-08-10,text-embedding-3-large,3072
USR-053,2025-08-17,1856.2,0.0189,0.0927,0.937,0,USR-053_2025-08-17,text-embedding-3-large,3072
USR-053,2025-08-24,2033.0,0.0134,0.0545,0.952,0,USR-053_2025-08-24,text-embedding-3-large,3072
USR-053,2025-08-31,1759.3,0.0129,0.0969,0.935,1,USR-053_2025-08-31,text-embedding-3-large,3072
USR-053,2025-09-07,2234.7,0.0167,0.0987,0.943,2,USR-053_2025-09-07,text-embedding-3-large,3072
USR-053,2025-09-14,2043.4,0.0167,0.076,0.959,1,USR-053_2025-09-14,text-embedding-3-large,3072
USR-053,2025-09-21,1969.8,0.0171,0.0973,0.917,0,USR-053_2025-09-21,text-embedding-3-large,3072
USR-053,2025-09-28,1840.2,0.018,0.0811,0.921,0,USR-053_2025-09-28,text-embedding-3-large,3072
USR-053,2025-10-05,1836.3,0.0152,0.0892,0.952,0,USR-053_2025-10-05,text-embedding-3-large,3072
USR-053,2025-10-12,2132.5,0.0139,0.0672,0.949,3,USR-053_2025-10-12,text-embedding-3-large,3072
USR-053,2025-10-19,2090.8,0.015,0.0919,0.957,2,USR-053_2025-10-19,text-embedding-3-large,3072
USR-053,2025-10-26,2014.4,0.0133,0.0987,0.913,1,USR-053_2025-10-26,text-embedding-3-large,3072
USR-053,2025-11-02,2169.5,0.0126,0.0786,0.918,1,USR-053_2025-11-02,text-embedding-3-large,3072
USR-053,2025-11-09,1897.9,0.0133,0.0847,0.95,1,USR-053_2025-11-09,text-embedding-3-large,3072
USR-053,2025-11-16,1918.4,0.0164,0.0783,0.893,2,USR-053_2025-11-16,text-embedding-3-large,3072
USR-053,2025-11-23,1822.8,0.0147,0.0451,0.955,2,USR-053_2025-11-23,text-embedding-3-large,3072
USR-053,2025-11-30,2072.4,0.0176,0.0781,0.944,2,USR-053_2025-11-30,text-embedding-3-large,3072
USR-053,2025-12-07,1896.2,0.0132,0.0838,0.99,1,USR-053_2025-12-07,text-embedding-3-large,3072
USR-053,2025-12-14,1918.4,0.0151,0.09,0.948,0,USR-053_2025-12-14,text-embedding-3-large,3072
USR-053,2025-12-21,1948.9,0.014,0.0859,0.951,2,USR-053_2025-12-21,text-embedding-3-large,3072
USR-053,2025-12-28,2114.3,0.0178,0.0833,0.981,2,USR-053_2025-12-28,text-embedding-3-large,3072
USR-053,2026-01-04,1875.3,0.0153,0.0798,0.927,1,USR-053_2026-01-04,text-embedding-3-large,3072
USR-053,2026-01-11,2064.0,0.0179,0.0858,0.939,3,USR-053_2026-01-11,text-embedding-3-large,3072
USR-053,2026-01-18,1812.2,0.0151,0.0767,0.9,2,USR-053_2026-01-18,text-embedding-3-large,3072
USR-053,2026-01-25,1906.3,0.0151,0.0891,0.909,1,USR-053_2026-01-25,text-embedding-3-large,3072
USR-053,2026-02-01,1840.7,0.0153,0.0738,0.938,0,USR-053_2026-02-01,text-embedding-3-large,3072
USR-053,2026-02-08,1986.4,0.0138,0.0653,0.943,1,USR-053_2026-02-08,text-embedding-3-large,3072
USR-053,2026-02-15,1922.1,0.015,0.0761,0.959,2,USR-053_2026-02-15,text-embedding-3-large,3072
USR-053,2026-02-22,1809.0,0.0131,0.0762,0.939,0,USR-053_2026-02-22,text-embedding-3-large,3072
USR-053,2026-03-01,2089.0,0.0091,0.0658,0.99,1,USR-053_2026-03-01,text-embedding-3-large,3072
USR-053,2026-03-08,1843.6,0.0185,0.0808,0.924,1,USR-053_2026-03-08,text-embedding-3-large,3072
USR-053,2026-03-15,1955.5,0.0151,0.0861,0.934,0,USR-053_2026-03-15,text-embedding-3-large,3072
USR-053,2026-03-22,1908.4,0.0135,0.1001,0.949,0,USR-053_2026-03-22,text-embedding-3-large,3072
USR-053,2026-03-29,2081.3,0.0154,0.0884,0.937,1,USR-053_2026-03-29,text-embedding-3-large,3072
USR-053,2026-04-05,2043.1,0.0123,0.0886,0.94,2,USR-053_2026-04-05,text-embedding-3-large,3072
USR-053,2026-04-12,1994.1,0.0142,0.071,0.962,0,USR-053_2026-04-12,text-embedding-3-large,3072
USR-053,2026-04-19,2044.8,0.0135,0.0839,0.943,2,USR-053_2026-04-19,text-embedding-3-large,3072
USR-053,2026-04-26,2004.4,0.0162,0.0736,0.974,2,USR-053_2026-04-26,text-embedding-3-large,3072
USR-053,2026-05-03,2049.4,0.0144,0.0866,0.96,1,USR-053_2026-05-03,text-embedding-3-large,3072
USR-053,2026-05-10,1806.3,0.0147,0.1002,0.965,0,USR-053_2026-05-10,text-embedding-3-large,3072
USR-053,2026-05-17,1836.5,0.0123,0.0677,0.99,2,USR-053_2026-05-17,text-embedding-3-large,3072
USR-053,2026-05-24,1999.5,0.0181,0.0895,0.959,1,USR-053_2026-05-24,text-embedding-3-large,3072
USR-053,2026-05-31,1961.7,0.0119,0.0682,0.916,2,USR-053_2026-05-31,text-embedding-3-large,3072
USR-053,2026-06-07,1886.2,0.0176,0.0965,0.961,2,USR-053_2026-06-07,text-embedding-3-large,3072
USR-053,2026-06-14,1975.2,0.0164,0.0719,0.866,2,USR-053_2026-06-14,text-embedding-3-large,3072
USR-053,2026-06-21,1927.8,0.0156,0.0896,0.972,0,USR-053_2026-06-21,text-embedding-3-large,3072
USR-054,2025-06-29,2865.6,0.0137,0.0285,0.937,0,USR-054_2025-06-29,text-embedding-3-large,3072
USR-054,2025-07-06,3111.0,0.0167,0.0311,0.99,0,USR-054_2025-07-06,text-embedding-3-large,3072
USR-054,2025-07-13,3185.6,0.0164,0.019,0.914,0,USR-054_2025-07-13,text-embedding-3-large,3072
USR-054,2025-07-20,3367.1,0.0188,0.0254,0.946,1,USR-054_2025-07-20,text-embedding-3-large,3072
USR-054,2025-07-27,2941.0,0.017,0.023,0.925,2,USR-054_2025-07-27,text-embedding-3-large,3072
USR-054,2025-08-03,3182.0,0.0165,0.0247,0.94,2,USR-054_2025-08-03,text-embedding-3-large,3072
USR-054,2025-08-10,3136.7,0.0136,0.0347,0.916,0,USR-054_2025-08-10,text-embedding-3-large,3072
USR-054,2025-08-17,2950.3,0.0174,0.0263,0.953,0,USR-054_2025-08-17,text-embedding-3-large,3072
USR-054,2025-08-24,3400.0,0.0145,0.0303,0.938,1,USR-054_2025-08-24,text-embedding-3-large,3072
USR-054,2025-08-31,3194.1,0.0144,0.0266,0.903,0,USR-054_2025-08-31,text-embedding-3-large,3072
USR-054,2025-09-07,2845.3,0.0146,0.0321,0.978,4,USR-054_2025-09-07,text-embedding-3-large,3072
USR-054,2025-09-14,3379.2,0.0171,0.0313,0.937,2,USR-054_2025-09-14,text-embedding-3-large,3072
USR-054,2025-09-21,3181.6,0.0213,0.0248,0.903,1,USR-054_2025-09-21,text-embedding-3-large,3072
USR-054,2025-09-28,3168.5,0.0141,0.0295,0.95,0,USR-054_2025-09-28,text-embedding-3-large,3072
USR-054,2025-10-05,3089.4,0.0149,0.0312,0.985,0,USR-054_2025-10-05,text-embedding-3-large,3072
USR-054,2025-10-12,2821.6,0.0151,0.0226,0.974,0,USR-054_2025-10-12,text-embedding-3-large,3072
USR-054,2025-10-19,2957.3,0.0149,0.0277,0.938,0,USR-054_2025-10-19,text-embedding-3-large,3072
USR-054,2025-10-26,3166.6,0.016,0.021,0.948,2,USR-054_2025-10-26,text-embedding-3-large,3072
USR-054,2025-11-02,3362.0,0.0126,0.0371,0.95,0,USR-054_2025-11-02,text-embedding-3-large,3072
USR-054,2025-11-09,3086.7,0.0157,0.0222,0.957,0,USR-054_2025-11-09,text-embedding-3-large,3072
USR-054,2025-11-16,3448.3,0.0158,0.0235,0.918,1,USR-054_2025-11-16,text-embedding-3-large,3072
USR-054,2025-11-23,2951.4,0.0145,0.0329,0.959,2,USR-054_2025-11-23,text-embedding-3-large,3072
USR-054,2025-11-30,2948.9,0.0162,0.0306,0.929,1,USR-054_2025-11-30,text-embedding-3-large,3072
USR-054,2025-12-07,2939.9,0.0161,0.034,0.936,1,USR-054_2025-12-07,text-embedding-3-large,3072
USR-054,2025-12-14,3329.5,0.0144,0.0206,0.948,0,USR-054_2025-12-14,text-embedding-3-large,3072
USR-054,2025-12-21,3119.8,0.0174,0.0385,0.94,0,USR-054_2025-12-21,text-embedding-3-large,3072
USR-054,2025-12-28,3145.5,0.0153,0.0291,0.933,1,USR-054_2025-12-28,text-embedding-3-large,3072
USR-054,2026-01-04,3407.0,0.014,0.0319,0.956,0,USR-054_2026-01-04,text-embedding-3-large,3072
USR-054,2026-01-11,3209.2,0.017,0.0254,0.94,0,USR-054_2026-01-11,text-embedding-3-large,3072
USR-054,2026-01-18,3286.1,0.0164,0.0334,0.943,2,USR-054_2026-01-18,text-embedding-3-large,3072
USR-054,2026-01-25,3222.2,0.013,0.034,0.979,3,USR-054_2026-01-25,text-embedding-3-large,3072
USR-054,2026-02-01,3331.7,0.016,0.0288,0.977,1,USR-054_2026-02-01,text-embedding-3-large,3072
USR-054,2026-02-08,3316.6,0.0148,0.0278,0.902,1,USR-054_2026-02-08,text-embedding-3-large,3072
USR-054,2026-02-15,3376.2,0.0186,0.025,0.984,1,USR-054_2026-02-15,text-embedding-3-large,3072
USR-054,2026-02-22,3313.6,0.0147,0.0361,0.912,0,USR-054_2026-02-22,text-embedding-3-large,3072
USR-054,2026-03-01,3230.7,0.0137,0.0384,0.906,1,USR-054_2026-03-01,text-embedding-3-large,3072
USR-054,2026-03-08,3304.0,0.0142,0.0263,0.943,1,USR-054_2026-03-08,text-embedding-3-large,3072
USR-054,2026-03-15,3559.6,0.0161,0.0332,0.946,1,USR-054_2026-03-15,text-embedding-3-large,3072
USR-054,2026-03-22,3391.7,0.0153,0.0334,0.888,2,USR-054_2026-03-22,text-embedding-3-large,3072
USR-054,2026-03-29,3152.5,0.0136,0.0309,0.928,0,USR-054_2026-03-29,text-embedding-3-large,3072
USR-054,2026-04-05,3114.8,0.0164,0.0308,0.943,2,USR-054_2026-04-05,text-embedding-3-large,3072
USR-054,2026-04-12,3481.6,0.0117,0.0286,0.885,1,USR-054_2026-04-12,text-embedding-3-large,3072
USR-054,2026-04-19,3135.5,0.0179,0.0353,0.913,1,USR-054_2026-04-19,text-embedding-3-large,3072
USR-054,2026-04-26,3085.3,0.016,0.0264,0.94,1,USR-054_2026-04-26,text-embedding-3-large,3072
USR-054,2026-05-03,3044.2,0.0168,0.0255,0.908,1,USR-054_2026-05-03,text-embedding-3-large,3072
USR-054,2026-05-10,3203.8,0.0162,0.0279,0.957,1,USR-054_2026-05-10,text-embedding-3-large,3072
USR-054,2026-05-17,3452.7,0.0165,0.0335,0.922,0,USR-054_2026-05-17,text-embedding-3-large,3072
USR-054,2026-05-24,2944.7,0.0161,0.0353,0.888,0,USR-054_2026-05-24,text-embedding-3-large,3072
USR-054,2026-05-31,3062.9,0.0186,0.0335,0.94,2,USR-054_2026-05-31,text-embedding-3-large,3072
USR-054,2026-06-07,3192.0,0.0169,0.0238,0.927,0,USR-054_2026-06-07,text-embedding-3-large,3072
USR-054,2026-06-14,3503.3,0.0145,0.0321,0.932,2,USR-054_2026-06-14,text-embedding-3-large,3072
USR-054,2026-06-21,2754.5,0.0137,0.0352,0.957,1,USR-054_2026-06-21,text-embedding-3-large,3072
USR-055,2025-06-29,1609.2,0.0248,0.0725,0.959,1,USR-055_2025-06-29,text-embedding-3-large,3072
USR-055,2025-07-06,1682.5,0.0231,0.0788,0.939,1,USR-055_2025-07-06,text-embedding-3-large,3072
USR-055,2025-07-13,1684.9,0.0176,0.0611,0.891,1,USR-055_2025-07-13,text-embedding-3-large,3072
USR-055,2025-07-20,1711.6,0.0189,0.0565,0.914,1,USR-055_2025-07-20,text-embedding-3-large,3072
USR-055,2025-07-27,1591.1,0.0201,0.0675,0.966,1,USR-055_2025-07-27,text-embedding-3-large,3072
USR-055,2025-08-03,1651.6,0.0175,0.0572,0.959,1,USR-055_2025-08-03,text-embedding-3-large,3072
USR-055,2025-08-10,1799.8,0.0198,0.0463,0.957,0,USR-055_2025-08-10,text-embedding-3-large,3072
USR-055,2025-08-17,1893.0,0.0209,0.0815,0.91,1,USR-055_2025-08-17,text-embedding-3-large,3072
USR-055,2025-08-24,1544.1,0.0235,0.0716,0.927,1,USR-055_2025-08-24,text-embedding-3-large,3072
USR-055,2025-08-31,1751.8,0.0224,0.079,0.936,0,USR-055_2025-08-31,text-embedding-3-large,3072
USR-055,2025-09-07,1714.0,0.0225,0.0631,0.961,1,USR-055_2025-09-07,text-embedding-3-large,3072
USR-055,2025-09-14,1625.1,0.0246,0.0651,0.927,2,USR-055_2025-09-14,text-embedding-3-large,3072
USR-055,2025-09-21,1665.3,0.0243,0.0417,0.904,2,USR-055_2025-09-21,text-embedding-3-large,3072
USR-055,2025-09-28,1538.0,0.0213,0.0729,0.955,0,USR-055_2025-09-28,text-embedding-3-large,3072
USR-055,2025-10-05,1678.1,0.024,0.0769,0.93,0,USR-055_2025-10-05,text-embedding-3-large,3072
USR-055,2025-10-12,1625.8,0.0238,0.1012,0.927,0,USR-055_2025-10-12,text-embedding-3-large,3072
USR-055,2025-10-19,1810.5,0.0204,0.0895,0.923,1,USR-055_2025-10-19,text-embedding-3-large,3072
USR-055,2025-10-26,1610.5,0.0215,0.082,0.887,0,USR-055_2025-10-26,text-embedding-3-large,3072
USR-055,2025-11-02,1771.9,0.0188,0.0811,0.951,0,USR-055_2025-11-02,text-embedding-3-large,3072
USR-055,2025-11-09,1688.9,0.0236,0.0693,0.982,1,USR-055_2025-11-09,text-embedding-3-large,3072
USR-055,2025-11-16,1642.4,0.0217,0.0697,0.935,1,USR-055_2025-11-16,text-embedding-3-large,3072
USR-055,2025-11-23,1675.6,0.0194,0.0713,0.909,0,USR-055_2025-11-23,text-embedding-3-large,3072
USR-055,2025-11-30,1557.7,0.0232,0.0435,0.979,1,USR-055_2025-11-30,text-embedding-3-large,3072
USR-055,2025-12-07,1809.7,0.0213,0.0629,0.933,0,USR-055_2025-12-07,text-embedding-3-large,3072
USR-055,2025-12-14,1875.0,0.0248,0.0716,0.943,0,USR-055_2025-12-14,text-embedding-3-large,3072
USR-055,2025-12-21,1723.5,0.0221,0.0742,0.959,0,USR-055_2025-12-21,text-embedding-3-large,3072
USR-055,2025-12-28,1906.1,0.0211,0.0742,0.971,1,USR-055_2025-12-28,text-embedding-3-large,3072
USR-055,2026-01-04,1907.7,0.0212,0.0753,0.933,2,USR-055_2026-01-04,text-embedding-3-large,3072
USR-055,2026-01-11,1775.8,0.0225,0.0856,0.948,0,USR-055_2026-01-11,text-embedding-3-large,3072
USR-055,2026-01-18,1645.6,0.0195,0.0758,0.928,1,USR-055_2026-01-18,text-embedding-3-large,3072
USR-055,2026-01-25,1480.4,0.0218,0.0674,0.99,3,USR-055_2026-01-25,text-embedding-3-large,3072
USR-055,2026-02-01,1586.7,0.015,0.067,0.989,1,USR-055_2026-02-01,text-embedding-3-large,3072
USR-055,2026-02-08,1597.0,0.0224,0.0519,0.914,2,USR-055_2026-02-08,text-embedding-3-large,3072
USR-055,2026-02-15,1588.5,0.0264,0.0624,0.925,3,USR-055_2026-02-15,text-embedding-3-large,3072
USR-055,2026-02-22,1658.8,0.0235,0.0697,0.908,1,USR-055_2026-02-22,text-embedding-3-large,3072
USR-055,2026-03-01,1495.5,0.0203,0.0562,0.972,0,USR-055_2026-03-01,text-embedding-3-large,3072
USR-055,2026-03-08,1510.3,0.023,0.0944,0.977,1,USR-055_2026-03-08,text-embedding-3-large,3072
USR-055,2026-03-15,1679.0,0.0239,0.078,0.948,0,USR-055_2026-03-15,text-embedding-3-large,3072
USR-055,2026-03-22,1637.2,0.0223,0.0514,0.952,0,USR-055_2026-03-22,text-embedding-3-large,3072
USR-055,2026-03-29,1642.3,0.0233,0.0712,0.953,1,USR-055_2026-03-29,text-embedding-3-large,3072
USR-055,2026-04-05,1662.4,0.021,0.0799,0.951,1,USR-055_2026-04-05,text-embedding-3-large,3072
USR-055,2026-04-12,1661.2,0.0223,0.078,0.954,0,USR-055_2026-04-12,text-embedding-3-large,3072
USR-055,2026-04-19,1797.0,0.0202,0.0766,0.962,1,USR-055_2026-04-19,text-embedding-3-large,3072
USR-055,2026-04-26,1682.4,0.0255,0.0737,0.98,3,USR-055_2026-04-26,text-embedding-3-large,3072
USR-055,2026-05-03,1586.4,0.0251,0.0623,0.919,1,USR-055_2026-05-03,text-embedding-3-large,3072
USR-055,2026-05-10,1574.7,0.02,0.06,0.942,1,USR-055_2026-05-10,text-embedding-3-large,3072
USR-055,2026-05-17,1643.3,0.0231,0.0756,0.92,2,USR-055_2026-05-17,text-embedding-3-large,3072
USR-055,2026-05-24,1638.5,0.0204,0.0654,0.932,2,USR-055_2026-05-24,text-embedding-3-large,3072
USR-055,2026-05-31,1496.8,0.0249,0.0635,0.962,0,USR-055_2026-05-31,text-embedding-3-large,3072
USR-055,2026-06-07,1589.9,0.0191,0.0749,0.968,2,USR-055_2026-06-07,text-embedding-3-large,3072
USR-055,2026-06-14,1731.4,0.025,0.0913,0.929,0,USR-055_2026-06-14,text-embedding-3-large,3072
USR-055,2026-06-21,1541.1,0.0251,0.0709,0.929,0,USR-055_2026-06-21,text-embedding-3-large,3072
USR-056,2025-06-29,1378.2,0.022,0.0355,0.902,3,USR-056_2025-06-29,text-embedding-3-large,3072
USR-056,2025-07-06,1215.9,0.0173,0.0324,0.936,2,USR-056_2025-07-06,text-embedding-3-large,3072
USR-056,2025-07-13,1461.1,0.0145,0.0334,0.988,1,USR-056_2025-07-13,text-embedding-3-large,3072
USR-056,2025-07-20,1306.0,0.0159,0.036,0.927,3,USR-056_2025-07-20,text-embedding-3-large,3072
USR-056,2025-07-27,1302.5,0.0158,0.0445,0.976,2,USR-056_2025-07-27,text-embedding-3-large,3072
USR-056,2025-08-03,1316.8,0.0144,0.0314,0.899,2,USR-056_2025-08-03,text-embedding-3-large,3072
USR-056,2025-08-10,1300.9,0.0188,0.0447,0.927,2,USR-056_2025-08-10,text-embedding-3-large,3072
USR-056,2025-08-17,1262.8,0.0208,0.0306,0.959,0,USR-056_2025-08-17,text-embedding-3-large,3072
USR-056,2025-08-24,1424.2,0.0177,0.0363,0.91,4,USR-056_2025-08-24,text-embedding-3-large,3072
USR-056,2025-08-31,1385.5,0.016,0.0431,0.959,4,USR-056_2025-08-31,text-embedding-3-large,3072
USR-056,2025-09-07,1421.2,0.0178,0.0412,0.976,5,USR-056_2025-09-07,text-embedding-3-large,3072
USR-056,2025-09-14,1332.1,0.0191,0.0342,0.954,2,USR-056_2025-09-14,text-embedding-3-large,3072
USR-056,2025-09-21,1314.0,0.0176,0.0373,0.941,0,USR-056_2025-09-21,text-embedding-3-large,3072
USR-056,2025-09-28,1247.8,0.0163,0.0408,0.966,0,USR-056_2025-09-28,text-embedding-3-large,3072
USR-056,2025-10-05,1154.7,0.0175,0.0449,0.938,3,USR-056_2025-10-05,text-embedding-3-large,3072
USR-056,2025-10-12,1236.1,0.0182,0.0469,0.916,3,USR-056_2025-10-12,text-embedding-3-large,3072
USR-056,2025-10-19,1303.9,0.0154,0.0382,0.959,5,USR-056_2025-10-19,text-embedding-3-large,3072
USR-056,2025-10-26,1278.4,0.0176,0.0444,0.954,2,USR-056_2025-10-26,text-embedding-3-large,3072
USR-056,2025-11-02,1279.9,0.0172,0.044,0.977,5,USR-056_2025-11-02,text-embedding-3-large,3072
USR-056,2025-11-09,1197.8,0.0206,0.034,0.937,4,USR-056_2025-11-09,text-embedding-3-large,3072
USR-056,2025-11-16,1336.6,0.018,0.0457,0.958,2,USR-056_2025-11-16,text-embedding-3-large,3072
USR-056,2025-11-23,1367.2,0.0183,0.0368,0.942,1,USR-056_2025-11-23,text-embedding-3-large,3072
USR-056,2025-11-30,1248.9,0.017,0.0438,0.98,0,USR-056_2025-11-30,text-embedding-3-large,3072
USR-056,2025-12-07,1302.0,0.0162,0.0405,0.915,1,USR-056_2025-12-07,text-embedding-3-large,3072
USR-056,2025-12-14,1243.5,0.0156,0.0544,0.939,2,USR-056_2025-12-14,text-embedding-3-large,3072
USR-056,2025-12-21,1351.7,0.0195,0.0358,0.894,3,USR-056_2025-12-21,text-embedding-3-large,3072
USR-056,2025-12-28,1432.6,0.0168,0.0348,0.926,3,USR-056_2025-12-28,text-embedding-3-large,3072
USR-056,2026-01-04,1347.4,0.0172,0.0422,0.931,4,USR-056_2026-01-04,text-embedding-3-large,3072
USR-056,2026-01-11,1317.7,0.0168,0.0438,0.977,4,USR-056_2026-01-11,text-embedding-3-large,3072
USR-056,2026-01-18,1313.2,0.0192,0.0469,0.951,2,USR-056_2026-01-18,text-embedding-3-large,3072
USR-056,2026-01-25,1301.4,0.0233,0.0291,0.974,2,USR-056_2026-01-25,text-embedding-3-large,3072
USR-056,2026-02-01,1097.0,0.0161,0.0341,0.895,4,USR-056_2026-02-01,text-embedding-3-large,3072
USR-056,2026-02-08,1304.0,0.0162,0.0374,0.937,1,USR-056_2026-02-08,text-embedding-3-large,3072
USR-056,2026-02-15,1519.4,0.0137,0.0312,0.948,5,USR-056_2026-02-15,text-embedding-3-large,3072
USR-056,2026-02-22,1362.4,0.0192,0.0408,0.932,1,USR-056_2026-02-22,text-embedding-3-large,3072
USR-056,2026-03-01,1377.9,0.0161,0.032,0.938,4,USR-056_2026-03-01,text-embedding-3-large,3072
USR-056,2026-03-08,1402.1,0.0204,0.0511,0.965,3,USR-056_2026-03-08,text-embedding-3-large,3072
USR-056,2026-03-15,1268.6,0.0185,0.0318,0.898,3,USR-056_2026-03-15,text-embedding-3-large,3072
USR-056,2026-03-22,1289.7,0.0184,0.0515,0.897,4,USR-056_2026-03-22,text-embedding-3-large,3072
USR-056,2026-03-29,1344.1,0.0146,0.042,0.927,6,USR-056_2026-03-29,text-embedding-3-large,3072
USR-056,2026-04-05,1251.4,0.0178,0.0375,0.981,4,USR-056_2026-04-05,text-embedding-3-large,3072
USR-056,2026-04-12,1292.7,0.0174,0.0375,0.895,6,USR-056_2026-04-12,text-embedding-3-large,3072
USR-056,2026-04-19,1217.4,0.0171,0.0416,0.989,2,USR-056_2026-04-19,text-embedding-3-large,3072
USR-056,2026-04-26,1424.8,0.0173,0.0401,0.943,1,USR-056_2026-04-26,text-embedding-3-large,3072
USR-056,2026-05-03,1423.9,0.0139,0.0434,0.915,4,USR-056_2026-05-03,text-embedding-3-large,3072
USR-056,2026-05-10,1336.5,0.0186,0.0367,0.894,6,USR-056_2026-05-10,text-embedding-3-large,3072
USR-056,2026-05-17,1295.7,0.0154,0.0366,0.893,4,USR-056_2026-05-17,text-embedding-3-large,3072
USR-056,2026-05-24,1240.9,0.0188,0.055,0.918,4,USR-056_2026-05-24,text-embedding-3-large,3072
USR-056,2026-05-31,1298.4,0.0179,0.039,0.974,4,USR-056_2026-05-31,text-embedding-3-large,3072
USR-056,2026-06-07,1405.2,0.0149,0.0444,0.907,3,USR-056_2026-06-07,text-embedding-3-large,3072
USR-056,2026-06-14,1249.4,0.0201,0.0416,0.952,4,USR-056_2026-06-14,text-embedding-3-large,3072
USR-056,2026-06-21,1385.7,0.0206,0.0405,0.968,4,USR-056_2026-06-21,text-embedding-3-large,3072
USR-057,2025-06-29,1714.4,0.0256,0.0588,0.91,1,USR-057_2025-06-29,text-embedding-3-large,3072
USR-057,2025-07-06,2017.9,0.0244,0.0638,0.926,1,USR-057_2025-07-06,text-embedding-3-large,3072
USR-057,2025-07-13,2060.6,0.027,0.0704,0.928,4,USR-057_2025-07-13,text-embedding-3-large,3072
USR-057,2025-07-20,1966.4,0.0241,0.0524,0.99,0,USR-057_2025-07-20,text-embedding-3-large,3072
USR-057,2025-07-27,1777.3,0.0249,0.0675,0.897,2,USR-057_2025-07-27,text-embedding-3-large,3072
USR-057,2025-08-03,1911.8,0.0234,0.064,0.945,0,USR-057_2025-08-03,text-embedding-3-large,3072
USR-057,2025-08-10,2026.9,0.0236,0.0538,0.952,1,USR-057_2025-08-10,text-embedding-3-large,3072
USR-057,2025-08-17,1864.4,0.0253,0.0644,0.97,0,USR-057_2025-08-17,text-embedding-3-large,3072
USR-057,2025-08-24,1973.0,0.0238,0.075,0.92,0,USR-057_2025-08-24,text-embedding-3-large,3072
USR-057,2025-08-31,1938.3,0.0316,0.0649,0.947,1,USR-057_2025-08-31,text-embedding-3-large,3072
USR-057,2025-09-07,1974.0,0.0267,0.0676,0.964,0,USR-057_2025-09-07,text-embedding-3-large,3072
USR-057,2025-09-14,1745.4,0.0285,0.0612,0.956,1,USR-057_2025-09-14,text-embedding-3-large,3072
USR-057,2025-09-21,1883.5,0.0216,0.0653,0.961,0,USR-057_2025-09-21,text-embedding-3-large,3072
USR-057,2025-09-28,1900.0,0.0224,0.0709,0.938,0,USR-057_2025-09-28,text-embedding-3-large,3072
USR-057,2025-10-05,1886.3,0.0231,0.0485,0.962,2,USR-057_2025-10-05,text-embedding-3-large,3072
USR-057,2025-10-12,1934.6,0.0251,0.0557,0.944,1,USR-057_2025-10-12,text-embedding-3-large,3072
USR-057,2025-10-19,1877.4,0.0205,0.0575,0.881,0,USR-057_2025-10-19,text-embedding-3-large,3072
USR-057,2025-10-26,2086.8,0.0233,0.0614,0.959,0,USR-057_2025-10-26,text-embedding-3-large,3072
USR-057,2025-11-02,1777.9,0.0261,0.0667,0.966,5,USR-057_2025-11-02,text-embedding-3-large,3072
USR-057,2025-11-09,2058.9,0.024,0.0735,0.963,0,USR-057_2025-11-09,text-embedding-3-large,3072
